epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
151,3046.3,1.20262,0.5969,0.94361,0.86863,0.68712,0.77874,0.47117,1.40395,0.66239,1.04422,0.000721645,0.000721645,0.000721645
152,3066.3,1.19883,0.59888,0.94148,0.84425,0.70084,0.78278,0.46064,1.41208,0.65413,1.04837,0.000716929,0.000716929,0.000716929
153,3086.63,1.19662,0.59339,0.94086,0.8726,0.68413,0.7836,0.46647,1.41318,0.65646,1.0515,0.000712214,0.000712214,0.000712214
154,3106.86,1.19974,0.59068,0.94171,0.87935,0.65506,0.77721,0.46025,1.40852,0.66003,1.04896,0.000707498,0.000707498,0.000707498
155,3127,1.19008,0.596,0.94295,0.88004,0.6613,0.7713,0.44751,1.4018,0.65593,1.04425,0.000702782,0.000702782,0.000702782
156,3147.27,1.18864,0.59382,0.94876,0.86156,0.70101,0.78493,0.46964,1.39079,0.64417,1.04375,0.000698066,0.000698066,0.000698066
157,3167.44,1.19364,0.59315,0.94254,0.82061,0.71103,0.78145,0.44719,1.40052,0.65772,1.04738,0.000693351,0.000693351,0.000693351
158,3187.78,1.19088,0.58862,0.93807,0.83153,0.71604,0.79054,0.46847,1.40627,0.65943,1.05015,0.000688635,0.000688635,0.000688635
159,3207.98,1.17455,0.58046,0.93661,0.85121,0.7045,0.78063,0.46671,1.41215,0.65662,1.05046,0.000683919,0.000683919,0.000683919
160,3228.05,1.17895,0.57738,0.93722,0.79266,0.76492,0.79263,0.47333,1.42054,0.6658,1.05707,0.000679204,0.000679204,0.000679204
161,3248.27,1.1768,0.57898,0.94042,0.92067,0.68953,0.7896,0.46239,1.40429,0.66501,1.04525,0.000674488,0.000674488,0.000674488
162,3268.66,1.19295,0.59226,0.94016,0.80335,0.71332,0.77479,0.46151,1.39924,0.65096,1.048,0.000669772,0.000669772,0.000669772
163,3288.75,1.18565,0.58882,0.94097,0.86346,0.70017,0.78599,0.47952,1.39418,0.65334,1.04677,0.000665057,0.000665057,0.000665057
164,3309.11,1.18666,0.58959,0.94276,0.86295,0.70031,0.78041,0.46707,1.41399,0.66114,1.04672,0.000660341,0.000660341,0.000660341
165,3329.34,1.17991,0.58108,0.93818,0.87681,0.70202,0.78632,0.47483,1.40746,0.65894,1.04363,0.000655625,0.000655625,0.000655625
166,3349.76,1.17891,0.58702,0.93549,0.86216,0.68726,0.77523,0.45857,1.41717,0.66413,1.05099,0.000650909,0.000650909,0.000650909
167,3370.1,1.19773,0.59885,0.93812,0.8586,0.70404,0.79216,0.47482,1.40244,0.65635,1.05061,0.000646194,0.000646194,0.000646194
168,3390.3,1.18837,0.58225,0.93445,0.90634,0.69635,0.79516,0.48289,1.40062,0.64879,1.04313,0.000641478,0.000641478,0.000641478
169,3410.82,1.16833,0.58239,0.93417,0.91325,0.68872,0.78365,0.48048,1.40108,0.63821,1.04913,0.000636762,0.000636762,0.000636762
170,3431.26,1.18987,0.58378,0.93981,0.85404,0.68618,0.80342,0.50079,1.40607,0.64633,1.04949,0.000632047,0.000632047,0.000632047
171,3451.51,1.15978,0.57419,0.93046,0.88502,0.68092,0.7984,0.47459,1.41469,0.65425,1.05053,0.000627331,0.000627331,0.000627331
172,3471.97,1.15395,0.57397,0.92889,0.8346,0.71397,0.79476,0.46568,1.41262,0.65652,1.04952,0.000622615,0.000622615,0.000622615
173,3492.27,1.15946,0.57087,0.93135,0.83853,0.70073,0.78297,0.47888,1.41507,0.65546,1.05661,0.0006179,0.0006179,0.0006179
174,3512.27,1.16333,0.57928,0.93391,0.82497,0.72352,0.78107,0.47008,1.40752,0.65236,1.0519,0.000613184,0.000613184,0.000613184
175,3532.54,1.16896,0.58067,0.93285,0.89159,0.69075,0.789,0.47816,1.41985,0.65206,1.05407,0.000608468,0.000608468,0.000608468
176,3552.7,1.16594,0.56805,0.93186,0.90411,0.68808,0.78647,0.47141,1.42353,0.6465,1.05259,0.000603752,0.000603752,0.000603752
